P_NAME,P_DETECTION,P_DISCOVERY_FACILITY,P_YEAR,P_UPDATE,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,S_NAME,S_NAME_HD,S_NAME_HIP,S_TYPE,S_RA,S_DEC,S_RA_STR,S_DEC_STR,S_MAG,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,ESI,Gravitational_Retention,Habitability_Score
3295,9,27,0.952380952380949,256,0.001398205489133383,0,0.09158022614708905,8.811112899669215e-06,0.0003237408852533485,0.0,0.44857652505972756,0.5219694065995331,2559,705,718,293,0.8155197666921934,0.7497246582937858,3126,1282,0.72729071273923,0.24568809621603482,0.36302681992337166,0.36190476190476184,0.09427207637231502,0.6493506493506493,0.4524872940089328,0.5043383947939264,0.6425339366515836,0.07474395843295915,0.007945368888148917,0.025573646722143958,0.01625486955679098,3.13410210954917e-05,0.0003236737858318139,0.00032597752748350574,0.00032150423301476934,0.0003237240909128668,0.026264671434302445,0.4000039803663867,0.4145977609084033,4,4,3126,1282,0.005163580014100705,0.06740724142495232,0.0007837081587752487,0.5787213603058616,0.0,0.0,1,0.0,30,30,75,0.4986398435507089,1.4238062016625381,0.19945593742028356
3296,9,27,0.952380952380949,256,0.001022592948006249,0,0.07382487617979627,5.1487084013491656e-05,0.0010703788954842387,0.0,0.5615916130569456,0.4541098992996272,2560,705,718,293,0.8138286040260924,0.7539189281830438,3060,1414,0.7544549690432909,0.2628687211111818,0.391602809706258,0.3142857142857143,0.0656324582338902,0.06060606060606055,0.3018635453565378,0.4488069414316704,0.7285067873303164,0.06904742944514829,0.006959905446480986,0.027096700199575337,0.02069559908290044,9.629955462019097e-05,0.0010703118461779068,0.0010726138672114815,0.0010681439137560488,0.0010703621136871108,0.0015475329759728977,0.19489469550129634,0.17980671290693012,4,4,3060,1414,0.002852921349507962,0.04892930506145522,0.001026661083368033,0.5375918838805112,0.0,0.0,1,0.0,30,30,75,0.6871648333093623,1.2633466066824108,0.2748659333237449
5201,9,59,0.904761904761898,261,0.0033348052141654906,1,0.04915428464629474,1.0450718528300989e-05,0.00044806755506137524,0.24230769230769228,0.5495173515187812,0.15897766472699398,704,431,155,43,0.15155047064172622,0.2567568276933059,286,3857,0.296073710643613,0.017207235871596255,0.49058109833971913,0.4666666666666667,0.11217183770883055,0.4588744588744589,0.19143693208070228,0.583297180043384,0.6696832579185519,0.16622020531145526,0.03235600380492387,0.17383473277760084,0.18063831214229145,4.7080219387829006e-05,0.00045185322654978284,0.0003891490637332848,0.0005069863100351696,0.00044901901079438887,0.03386974235044802,0.42525257846329834,0.4435001278847805,5,3,286,3857,0.011970739355717649,0.10508780923470856,0.0033607968565742773,0.550671288530469,0.0,0.0,1,0.0,35,35,60,0.5726334469180133,0.4292862032909292,0.22905337876720533
2030,9,27,0.6190476190476204,106,0.0013152780449884312,0,0.08784225773292215,2.6569603482052412e-05,0.0006034123306292778,0.0,0.5757587465950584,0.4271011185058713,1529,705,718,293,0.8018997193712872,0.7363192582017162,2442,891,0.7757274345964712,0.18966394964740454,0.27442528735632193,0.29999999999999993,0.06443914081145584,0.44155844155844154,0.36778068689357774,0.40780911062906733,0.7330316742081449,0.0736027876306272,0.007742932561571446,0.025867102317447654,0.017044195330232124,6.016759423517965e-05,0.0006033452499796126,0.0006056483471318962,0.0006011763041210374,0.0006033955409872147,0.0029932813276915228,0.23061126538316856,0.2206918997893292,4,5,2442,891,0.0018375851079088152,0.03838759578192697,0.0002805938009742156,0.5312685156954555,0.0,0.0,1,0.0,51,51,49,0.6185395805151449,1.390805037300497,0.24741583220605798
2047,9,27,0.6190476190476204,89,0.0017982084550090325,0,0.10840108401084009,1.1155254715743813e-05,0.0004203546572923059,0.0,0.3687254087540006,0.5176094985888009,1542,705,718,293,0.8072732003259991,0.7637989382538115,2701,1713,0.6603103547292164,0.31447810668687554,0.4969667943805875,0.5238095238095237,0.13842482100238662,0.6060606060606061,0.21607885415062372,0.6180043383947941,0.5746606334841626,0.07962496801064768,0.00883962063281281,0.0244277180020614,0.013390727555630972,3.948458011591312e-05,0.0004202875643555989,0.0004225910833620406,0.0004181182212151165,0.0004203378645749143,0.054626534761689195,0.48122937728447185,0.5094913537139109,2,3,2701,1713,0.017313917384744623,0.12735044525371386,0.0037272734993831946,0.6076482646010262,0.0,0.0,1,0.0,30,30,75,0.43940610676326736,1.5668394678113062,0.17576244270530694
1767,9,21,0.6190476190476204,120,0.001627475481769426,0,0.10139239323427716,6.5682692014158015e-06,0.00029492625148734363,0.061538461538461535,0.5124252200735404,0.46765566744485865,1317,705,718,293,0.9437501943439583,0.4263313342734776,4038,3198,0.6001520702202227,0.11640624548047274,0.5103767560664114,0.519047619047619,0.14081145584725538,0.6753246753246753,0.23995071615586014,0.53470715835141,0.5701357466063348,0.07767455436800588,0.008476764204861396,0.024893403596729334,0.014476368769693531,2.685634979165566e-05,0.00029485915013173773,0.00029716295818639884,0.0002926895347795781,0.00029490945666278245,0.042817276740286334,0.45254565473315417,0.47474285023592966,4,3,4038,3198,0.007137062122566467,0.08006744967479419,0.00429549789392304,0.6955926188665751,0.0,0.0,1,0.0,3,4,83,0.46012621884263694,1.5077044984995225,0.18405048753705477
1771,9,21,0.6190476190476204,120,0.0035274895696787607,0,0.16774133258573964,6.711619465396998e-05,0.0015644651156483803,0.017307692307692305,0.17972296814326838,0.5364298407610021,1319,705,718,293,0.9263739359667411,0.4350048927119363,3994,3167,0.5881824321684332,0.14874494536072333,0.5866858237547894,0.6095238095238095,0.17303102625298328,0.5541125541125541,0.1898968119513322,0.5854663774403471,0.5248868778280544,0.09409411895284171,0.011760950773386996,0.021638611485718988,0.007962649445347598,0.00017532383695903324,0.0015643980995056846,0.0015666989819236377,0.0015622312393771226,0.0015644483421517917,0.0031569487023162877,0.2337585476535341,0.2950386738561718,2,3,3994,3167,0.012250146040679002,0.10636232615548596,0.010263746021820029,0.7534048814820811,0.0,0.0,1,0.0,3,4,83,0.4967667444551955,2.022613535779763,0.1987066977820782
1773,9,21,0.6190476190476204,120,0.00075185923329773,0,0.059340248574899536,3.322561570750244e-05,0.0008220645515595497,0.2796153846153846,0.563169316564599,0.44208857451479144,1321,705,52,293,0.9257780938335194,0.441625787222944,3993,3143,0.4473996426473862,0.019932199860003122,0.33796296296296297,0.3571428571428571,0.07875894988066824,0.23376623376623373,0.1421530879408594,0.4668112798264643,0.6968325791855206,0.06378553118357638,0.006105326590305446,0.028648188756040215,0.02617600718031838,6.404922065078392e-05,0.0008219974855860734,0.0008243000788570015,0.0008198290142586653,0.0008220477655907957,0.003112541975463639,0.23291695398103263,0.22333124591838158,5,5,3993,3143,0.0034589109332103423,0.05433480700413202,0.0005939792602655021,0.5747533184139222,0.0,0.0,1,0.0,3,4,83,0.6854518750775513,1.1243676086656125,0.27418075003102055
2111,9,27,0.6190476190476204,106,0.0005372234955107961,0,0.04625735912531539,6.489028365010107e-06,0.0002661116177213388,0.0,0.547585469672675,0.558556047249033,1590,705,718,293,0.8209047334252494,0.7561127658872963,3409,1472,0.7063903602861052,0.30252630726421803,0.43071519795657737,0.41428571428571426,0.09665871121718377,0.5108225108225108,0.305405821654089,0.5720173535791758,0.6606334841628958,0.05842036219486828,0.0052890466739835195,0.03043661975455878,0.03379228210188623,1.715506518112581e-05,0.00026604451443166144,0.00026834838888929193,0.0002638748365443868,0.0002660948224126982,0.07628253793673892,0.5235016003622519,0.5559669656201508,5,4,3409,1472,0.010617143328890789,0.09869177231705946,0.0016992261986706857,0.5946329493383664,0.0,0.0,1,0.0,30,30,75,0.5332080704815969,0.9903552304518684,0.21328322819263879
2140,9,27,0.6190476190476204,106,0.0003347829700981197,0,0.037379684141669006,1.243521129052408e-05,0.0004254395926627773,0.0,0.5419508142881981,0.47544775079271057,1612,705,718,293,0.8113994036222345,0.7909807028477466,2931,2492,0.6607444866792812,0.16348308756746746,0.40166028097062584,0.39523809523809517,0.08949880668257756,0.5541125541125541,0.3277375635299553,0.4893709327548808,0.678733031674208,0.047663984856263275,0.0038200194960079977,0.026155961771266265,0.03417242002573633,2.3777913272449283e-05,0.0004253725000673771,0.0004276760073556477,0.00042320316796250326,0.0004254228000308115,0.013639733049796071,0.33891557066314076,0.3446691301125342,5,4,2931,2492,0.004401444645756764,0.06187939519009428,0.0012234584541453942,0.5924889645864944,0.0,0.0,1,0.0,30,30,75,0.6618704384535499,0.9848609859107177,0.26474817538142
2048,9,27,0.6190476190476204,106,0.0004884426460137657,0,0.042986636762919354,5.832716549598667e-06,0.00024322940855421728,0.0,0.5630405244415253,0.41482281612599736,1543,705,718,293,0.8069552417211392,0.7659833283710759,2678,1791,0.6014544660704174,0.11168135091200443,0.4193805874840358,0.4095238095238095,0.09069212410501191,0.5108225108225108,0.23687047589711996,0.5058568329718005,0.678733031674208,0.05698200189723261,0.005079660470746434,0.030979453853753385,0.03634785382377417,1.5102821536366298e-05,0.0002431623037286597,0.00024546623091805997,0.00024099257618114664,0.00024321261286116059,0.044211493292667145,0.45622002091822966,0.478948948285265,5,4,2678,1791,0.005247880250558781,0.06799296280092378,0.0014979476415213691,0.5474359665581343,0.0,0.0,1,0.0,30,30,75,0.5729200422122699,0.9550862252899485,0.22916801688490795
2074,9,27,0.6190476190476204,106,0.0015177185704011076,0,0.09671993271656854,1.6112394540482324e-05,0.0004839163494231989,0.0,0.5698021109028975,0.4366876894665319,1561,705,718,293,0.8141059035318264,0.7678194584824309,3068,1845,0.7680991160453308,0.30052469903564133,0.3382822477650064,0.35238095238095235,0.07517899761336515,0.5367965367965368,0.3277375635299553,0.470065075921909,0.7104072398190042,0.0763369843063894,0.008232168580743226,0.025228229193939425,0.015290587100836516,4.8439285131271656e-05,0.00048384926075282586,0.0004861526332821294,0.00048168005555745014,0.0004838995577736297,0.00875872603573584,0.30293883614355466,0.3034861322917304,4,5,3068,1845,0.0035813272380507593,0.05536801954980261,0.0005937274668453214,0.5579851505243716,0.0,0.0,1,0.0,30,30,75,0.5453856507381569,1.4675005942643515,0.21815426029526278
2136,9,27,0.6190476190476204,89,0.0020152832352708177,0,0.11681151294271563,0.00011168824233024173,0.0020093969605646314,0.0,0.5735048844412678,0.4052083696296038,1608,705,718,293,0.8039514742940674,0.7335019320170222,2540,838,0.7099254347366337,0.30966788344392315,0.45258620689655177,0.47619047619047616,0.11813842482100237,0.6839826839826839,0.27229323887263207,0.5553145336225598,0.6153846153846152,0.08194930409810121,0.00928164018530142,0.023951615432402065,0.012282444080946406,0.00020083063223624213,0.0020093299742862734,0.0020116298313642587,0.0020071640797734583,0.0020093801945427997,0.0014039666747333937,0.19010486474697438,0.1857774931440718,2,4,2540,838,0.00888818009991463,0.08989697839537028,0.0022433203630433853,0.6182766927931049,0.0,0.0,1,0.0,51,51,49,0.6032746574750089,1.6350100908355958,0.24130986299000357
2139,9,27,0.6190476190476204,106,0.0016957686710652687,0,0.10419586954490233,0.00011009345008018253,0.0019373603761496196,0.0,0.5765636973642694,0.4541098992996272,1611,705,718,293,0.8109791020045272,0.7612389673581863,2910,1633,0.7397565015910935,0.29077698266237034,0.4062899106002555,0.39523809523809517,0.08949880668257756,0.5367965367965368,0.37625134760511325,0.5060737527114969,0.6742081447963804,0.07848716441705171,0.008627049529045083,0.02471528420001975,0.014031250476946432,0.0001931801658966865,0.001937293385036083,0.0019395934081214918,0.0019351273341854803,0.0019373436089175889,0.0008942916112673456,0.1693754354985182,0.16342973375309316,2,4,2910,1633,0.005260034478421022,0.06807702643064416,0.001286422098292224,0.6170216502684391,0.0,0.0,1,0.0,30,30,75,0.6488686864493985,1.5311296612808578,0.2595474745797594
2162,9,27,0.6190476190476204,106,0.0007591763607222845,0,0.059807494626670406,9.106614849166176e-06,0.0003517080297909414,0.0,0.5477464598265172,0.5385640614655562,1628,705,718,293,0.8213184995516472,0.7911193332667724,3432,2497,0.714080697687255,0.2971780794973996,0.4398148148148148,0.43333333333333335,0.1026252983293556,0.5714285714285714,0.3200369628831049,0.531887201735358,0.6470588235294117,0.06391839973345709,0.00612624759423934,0.028558235363507767,0.0259304898720002,2.5660295686427283e-05,0.0003516409322465938,0.0003539446094483448,0.0003494714401253962,0.00035169123592030164,0.030308594807756776,0.41474087701469287,0.43146727652523037,5,4,3432,2497,0.006925866030101756,0.07880405000961133,0.001900020518735161,0.617091074536595,0.0,0.0,1,0.0,30,30,75,0.5523248547845293,1.1296408894096686,0.22092994191381174
1787,9,21,0.6190476190476204,120,0.0019665023857737872,0,0.11494252873563218,4.8211389855371276e-05,0.0011737725813504912,0.07884615384615384,0.5575024631493539,0.4937889821945015,1331,705,718,293,0.9414420812982357,0.4616953305217113,4033,3059,0.5772050957167921,0.16158647699596781,0.46280332056194134,0.49523809523809514,0.16467780429594273,0.7878787878787878,0.32558139534883723,0.6136659436008678,0.5113122171945701,0.08144983866595999,0.009185775230855089,0.024058281851764795,0.012516722233347427,0.00011515325962014571,0.0011737055389840626,0.001176007321748159,0.0011715378309529116,0.0011737558012903542,0.0074494926044480535,0.29075141470037213,0.292245478284868,2,4,4033,3059,0.01653355801375877,0.12433825545567814,0.0025346874856414458,0.6793829846760506,0.0,0.0,1,0.0,3,4,83,0.5242492944572695,1.619858848947496,0.20969971778290783
4202,9,27,0.6190476190476204,106,0.0005518577503599052,0,0.047191851228857114,1.62106806857225e-05,0.0005271383000722061,0.0,0.5469415090573062,0.4177715251402488,3010,705,718,293,0.817507112262323,0.7506441401971738,3232,1313,0.7115379248368748,0.4443859517184327,0.43295019157088127,0.42380952380952375,0.0990453460620525,0.5541125541125541,0.33543816417680583,0.6229934924078092,0.6515837104072397,0.05884627642895768,0.005351814552191227,0.030308348633091772,0.033140545683305336,3.475931568173065e-05,0.0005270712143029402,0.0005293744872277898,0.0005249021029102371,0.0005271215091487562,0.037865414702520896,0.43872221023166313,0.45891897820307226,5,4,3232,1313,0.018256902714570106,0.1309013043819906,0.0017525181708366174,0.6184678514886255,0.0,0.0,1,0.0,30,30,75,0.5706242204672324,0.9999930304001824,0.22824968818689295
3178,9,27,0.857142857142847,195,0.0004469789239412898,0,0.04163162321278385,7.070061769510061e-06,0.0002889938268884603,0.0,0.5363161589037218,0.5752334576117635,2464,705,718,293,0.8211377584536864,0.7934743025575854,3423,2553,0.7414930293913531,0.2695521256963687,0.4272030651340996,0.419047619047619,0.08591885441527446,0.5281385281385281,0.03742491914369321,0.4793926247288504,0.6968325791855206,0.054662082011253776,0.004750364400887342,0.029751116127701607,0.03578842190558028,1.7342922514124804e-05,0.00028892672513466315,0.0002912305468605239,0.00028675709690762695,0.00028897703196423567,0.024675713389124505,0.3937453020852561,0.4074333743817292,5,4,3423,2553,0.003956621715881155,0.05843072572141472,0.0016413835815796342,0.28745553754495584,0.0,0.0,1,0.0,30,30,75,0.6115693368737879,0.9624843852382988,0.24462773474951516
5012,9,59,0.904761904761898,247,0.010234856375520443,1,0.2303523035230352,6.90382512064631e-06,0.0003262833529385842,0.12307692307692307,0.5495173515187812,0.5487996097424996,3685,705,718,57,0.8700303807736591,0.886045156817924,3903,2809,0.4309646473949291,0.03227304018835943,0.3398786717752235,0.3666666666666667,0.0990453460620525,0.5887445887445888,0.9306945941783459,0.5017353579175706,0.5656108597285068,0.14642357957266794,0.02570261520344832,0.03526415946781878,0.009544597629133603,5.967115690822794e-05,0.0003269608492988715,0.0003052513772855632,0.0003473154227045042,0.0003264529554248437,0.025244562732607983,0.3957119192518417,0.4048302576755626,2,4,3903,2809,0.005022189111583824,0.06641406253649902,0.0006112230406740588,0.7658819403141084,0.0,0.0,1,0.0,19,18,12,0.3625041905679444,1.8508545622536048,0.14500167622717777
5122,9,59,0.904761904761898,248,0.07285939388428636,1,0.9125315391084945,5.3763755817993096e-06,0.000243992148859788,0.0,0.4152515632143938,0.405240600717795,3769,705,718,293,0.8714882124947085,0.08231260972512888,3907,4121,0.5259155067591244,0.096544044058521,0.4581736909323117,0.4571428571428572,0.1276849642004773,0.5515151515151515,0.4224549514862159,0.5921908893709329,0.5837104072398192,0.207241454661158,0.048552450959696555,0.017044169201705484,0.001091948230620843,9.050579577021604e-05,0.00024392504408542645,0.00024622896951710107,0.00024175531819325467,0.00024397535317954516,0.10994529759370104,0.5740069622917926,0.6142601288245675,0,4,3907,4121,0.013158343051307931,0.11040787591739849,0.0023540906442440085,0.6862257719690632,0.0,0.0,1,0.0,60,60,55,0.1704474153299592,5.112722458687149,0.06817896613198368
5204,9,59,0.904761904761898,248,0.11161924468903381,1,0.619755163068872,9.819157385230281e-06,0.00040526934902657396,0.0,0.5076599115198117,0.6481062057911425,3841,705,718,293,0.21494012256560285,0.9138147680429256,435,2840,0.4846109526529493,0.09594500783866805,0.4958492975734356,0.5666666666666667,0.1503579952267303,0.6857142857142857,0.16063452949330048,0.6331887201735359,0.5656108597285068,0.3188698141105353,0.10908560090192615,0.057826386319616466,0.005914980737619812,0.0001561733162811644,0.00040520225507732375,0.0004075058088476729,0.00040303287919786935,0.0004052525560557525,0.06863054272181658,0.509736354635063,0.5425249639600737,0,3,435,2840,0.020346373217332476,0.13845646181238952,0.0037712435583181856,0.5807412972749524,0.0,0.0,1,0.0,10,13,31,0.21417124606512436,2.3376752147171245,0.08566849842604975
5216,9,59,0.952380952380949,248,0.0015543042075238803,0,0.09835529389776655,2.8042620275621248e-05,0.0006525667058771683,0.3011538461538461,0.5709290419797926,0.39208683229380814,3849,705,718,219,0.9012405221853106,0.05226552613368057,3947,4143,0.5688945698155496,0.016843128293831458,0.1285121328224777,0.24285714285714285,0.05011933174224342,0.3901298701298701,0.39873710149391656,0.2934924078091107,0.7692307692307692,0.07676469515787665,0.0083100057718518,0.025084436637879008,0.014982413697593185,7.322652226102709e-05,0.0006524996285268014,0.0006548026124034315,0.0006503307893457754,0.0006525499170608879,0.0007672593521144655,0.16284923267313875,0.1431238922254969,4,6,3947,4143,0.0005288159954163926,0.01866135057044766,4.7758119637912396e-05,0.46870674556499087,0.0,0.0,1,0.0,57,57,53,0.6685652547450731,1.4823360926459375,0.26742610189802923
5215,9,59,0.952380952380949,248,0.0013957664466585314,0,0.0913933277263807,1.4414347435604959e-05,0.0004077270677889685,0.3026923076923077,0.5628795342876831,0.24691626885954213,3849,705,718,219,0.9012405221853106,0.05226552613368057,3947,4143,0.5688945698155496,0.016843128293831458,0.1285121328224777,0.24285714285714285,0.05011933174224342,0.5246753246753246,0.41136608655475126,0.2934924078091107,0.7692307692307692,0.07474530299823753,0.007945608639752477,0.02562114964123776,0.01631343259692099,4.437077011694925e-05,0.0004076599740046832,0.00040996352211124964,0.00040549060345910625,0.00040771027485943614,0.0018437713360905266,0.20381065818779937,0.19001292250513374,4,6,3947,4143,0.0005288159954163926,0.01866135057044766,4.7758119637912396e-05,0.46870674556499087,0.0,0.0,1,0.0,57,57,53,0.6370751829952482,1.4212767000633821,0.2548300731980993
523,9,59,0.904761904761898,247,0.002110405891790027,0,0.12045603214652834,2.4073076968674772e-05,0.0007090714569017827,0.3461538461538461,0.546780518903464,0.26390754033241576,409,45,451,293,0.5268721172799533,0.0720382514505879,1115,4127,0.3593328756342201,0.022059949901944334,0.4446040868454662,0.4571428571428572,0.09785202863961813,0.4675324675324675,0.001001078084090559,0.5535791757049893,0.6606334841628958,0.08287681652304929,0.009460938373359441,0.023732842407690396,0.011839008595877843,5.949875599929151e-05,0.0007210954367033674,0.0005769625620098006,0.0008411809598982793,0.0007121100626770471,0.010536921854322609,0.3154930602862877,0.32038686692568497,2,4,1115,4127,0.008725504472070243,0.0890271500885928,0.002033009152602282,0.009679031850371778,0.0,0.0,1,0.0,55,55,27,0.500905323455859,1.6648912538025535,0.20036212938234363
1790,9,21,0.5714285714285694,120,0.0030396810747084567,0,0.15278945892907203,2.715269258496068e-05,0.0006881612534704684,0.026923076923076925,0.5192512025964493,0.38589759225060105,1334,705,718,181,0.47130002816741134,0.5034194986558702,951,2906,0.7011187580353172,0.11576440029850571,0.28320561941251604,0.3142857142857143,0.06682577565632457,0.5108225108225108,0.4832896965963346,0.418004338394794,0.6923076923076921,0.09063936278974336,0.011026679531419342,0.022158578362463103,0.008895448069168255,9.031308436794929e-05,0.0006880941785092485,0.000690397080358681,0.0006859254165774822,0.0006881444652521685,0.0026016183761254667,0.22251826559846427,0.18270069960395072,2,5,951,2906,0.002050416719154002,0.04079885449080252,0.0003134910650619111,0.5375918838805112,0.0,0.0,1,0.0,45,46,41,0.5225066439710039,1.9158853925931951,0.20900265758840156
3993,9,27,0.5238095238095184,106,0.0008030791252696119,0,0.06214372488552471,1.766456617457801e-05,0.0005305282569858538,0.0,0.5528981447494674,0.4916112059653647,2855,705,718,293,0.8035677992382948,0.7524631229671792,2519,1368,0.732810390390055,0.22381277442569458,0.3532886334610473,0.38095238095238093,0.07279236276849642,0.8484848484848484,0.3454489450177114,0.45596529284164866,0.7194570135746607,0.06492827257724643,0.006286370844845683,0.028371630600651083,0.024973981321062082,4.136802744440917e-05,0.0005304611714441257,0.0005327644365568612,0.0005282920674084949,0.0005305114661193544,0.006353917155858923,0.279247981067418,0.276366928139034,4,4,2519,1368,0.0030800881027212208,0.05101683659423357,0.0007154866829927217,0.5904268206838903,0.0,0.0,1,0.0,51,51,49,0.6357291360996098,1.1509161238130323,0.2542916544398439
5413,9,64,0.7619047619047592,228,0.08402265226551925,1,0.4987851602653957,9.864172126460682e-06,0.0003898450450694772,0.0,0.5495173515187812,0.35310463779225754,4004,705,718,58,0.4770054564594458,0.2490589547196725,968,3868,0.5653594953650212,0.21825339434574598,0.45801404853128996,0.4999999999999999,0.17422434367541764,0.5627705627705628,0.4538734021253658,0.6837310195227767,0.49321266968325794,0.3069128095248096,0.1014505050753808,0.06660225035986696,0.00847813942291862,0.0001420972692497334,0.00038977795008493,0.000392081539400398,0.00038760854073079635,0.00038982825183953083,0.12598826842793717,0.5940381566700712,0.6284696424590133,0,4,968,3868,0.03481003855384412,0.18258809839712242,0.0024138249999652635,0.7315354580259601,0.0,0.0,1,0.0,18,17,11,0.2215283156218908,1.9614986127192853,0.08861132624875633
1611,9,21,0.8095238095238102,151,0.0009689340135595153,0,0.0710213998691711,1.3678090940594863e-05,0.000455949204885606,0.2846153846153846,0.5657773570568425,0.3999224711662427,1196,705,718,293,0.648818461458076,0.3700091931350755,1340,3377,0.8461808482070039,0.03158491504735018,0.0542784163473819,0.13809523809523808,0.02386634844868735,0.4554112554112554,0.3101801940551363,0.14099783080260309,0.8597285067873299,0.06813537952090168,0.006807948998467885,0.027409509711646993,0.021621059665554953,5.07254893692105e-05,0.000455882114338046,0.00045818555131729033,0.0004537128484468234,0.00045593241276619496,0.0002974025712534105,0.12758846484721134,0.10276046711589604,4,6,1340,3377,8.510281937271176e-05,0.005544252599311942,1.3069217792051563e-05,0.3441603874804227,0.0,0.0,1,0.0,48,48,62,0.7875889921119118,1.23624468550029,0.31503559684476473
5094,9,59,0.952380952380949,278,0.09968120983140949,1,0.5375198579572003,0.00037505664098677166,0.004637461057869955,0.40769230769230763,0.5753240731796845,0.4612530053311962,3747,705,718,24,0.8116278677120556,0.8156591007734444,2945,2727,0.39400141278940315,0.03063154789108011,0.4522669220945083,0.4714285714285714,0.10739856801909309,0.6735930735930736,0.14523332819959955,0.5626898047722344,0.6470588235294117,0.32323304434970446,0.11194050395138798,0.06833632678392969,0.008077269308468953,0.00134690685209676,0.004742445290842766,0.003648643142271496,0.005626283398184484,0.004664102788117954,0.00029780210000821374,0.12650412677319314,0.1403264602076493,0,3,2945,2727,0.009613979181169026,0.09368445015410398,0.002228893780451435,0.5081984135669515,0.0,0.0,1,0.0,30,30,75,0.3709835377369797,2.0085313353796854,0.14839341509479187
1690,9,21,0.6190476190476204,252,0.001795769412534181,1,0.10185963928604803,2.770475966683785e-05,0.0007754526439968948,0.16538461538461535,0.5395359619805655,0.5792884769504163,1258,705,718,74,0.666641107797036,0.37041593294956354,1364,3372,0.48671959355326444,0.054783901516247145,0.41650702426564495,0.44285714285714284,0.11455847255369928,0.7316017316017316,0.46865855536731865,0.5459869848156184,0.6199095022624435,0.08225487394423489,0.009340526618062594,0.027317799666273276,0.01578980116247829,6.961529661765537e-05,0.000778391093946363,0.000707792605340811,0.0008431129854149489,0.0007761890633094759,0.00809405095110468,0.2965176346514053,0.296135705137396,4,4,1364,3372,0.008048000713992224,0.08531444820310094,0.0014860494324640686,0.6953165269793427,0.0,0.0,1,0.0,72,71,63,0.5409708707371723,1.4443856458966942,0.21638834829486894
1501,9,21,0.7142857142857082,252,0.002112844934264878,1,0.09531819456125595,4.0478561049340315e-05,0.000984782483414636,0.30769230769230765,0.5627185441338409,0.47458927140318474,1116,705,718,293,0.04487729711012895,0.5733220954857107,93,228,0.3750236446865659,0.028355441655434133,0.4543422733077906,0.41428571428571426,0.11097852028639618,0.2554112554112554,0.5456645618358231,0.5681127982646422,0.6244343891402715,0.09385610192086706,0.011709623166892853,0.03634563345067581,0.022155903264346105,8.738290145272499e-05,0.0009977979509622373,0.0008234864910180242,0.0011460791975709955,0.0009880641283118992,0.006533229300647863,0.2798454120790413,0.27705081476414467,4,4,93,228,0.01018509786168784,0.09656547941027828,0.002193805374379636,0.701933856541938,0.0,0.0,1,0.0,65,66,26,0.563918635382849,1.2213556975536277,0.2255674541531396
3100,9,27,0.952380952380949,256,0.0004738083911646565,0,0.04251939071114849,1.7886751980356975e-06,8.983385821166216e-05,0.0,0.4954246598278049,0.4382992438760932,2398,705,718,293,0.8185742328454664,0.7360861286857971,3294,887,0.7246239021888312,0.14378749399806778,0.2753831417624521,0.30952380952380953,0.07279236276849642,0.6666666666666666,0.9383951948251963,0.4127982646420825,0.6968325791855206,0.05617694923233772,0.004964210503033946,0.030551140279895514,0.036152461524687804,5.693206094572386e-06,8.976674309001866e-05,9.207102377757918e-05,8.759668263498143e-05,8.981705994159407e-05,0.08016940609491528,0.5301001236706764,0.5635203646675101,5,5,3294,887,0.0019388607275355192,0.03955127664483849,0.0002861742162146911,0.7094864426514,0.0,0.0,1,0.0,30,30,75,0.5399144841476332,0.9576507365775642,0.2159657936590533
3308,9,27,0.952380952380949,256,0.0017299152657131898,0,0.10559760770021491,6.006348476244829e-05,0.0012576740149632698,0.0,0.5759197367489006,0.522095717620823,2566,705,718,293,0.7917964338293504,0.7667872733117699,2030,1811,0.7164374139876073,0.2465940842642354,0.3802681992337165,0.3761904761904762,0.10381861575178997,0.6666666666666666,0.029724318496842754,0.5145336225596531,0.6153846153846152,0.07887679277524462,0.008699560925398538,0.024621881337103177,0.013814103639942146,0.00012830722845064068,0.0012576069782284022,0.001259908567642676,0.001255439452284792,0.0012576572363126586,0.002274806211195532,0.2150327034331002,0.21164065732922385,2,4,2030,1811,0.005756554613501714,0.0714320340624815,0.0009560638209292453,0.23755745265387657,0.0,0.0,1,0.0,51,51,49,0.5986505954768178,1.5429608441525238,0.23946023819072712
